path,extension,bytes,encoding,line_count,categories,score_total,coverage,edge_cases,errors,data_integrity,deployment
gsd/get-shit-done-main/.changeset/3198-retrospective-canonical.md,.md,251,utf-8-sig,6,uncategorized,3,0,0,0,0,3
gsd/get-shit-done-main/.changeset/3210-fallow-structural-review.md,.md,668,utf-8-sig,6,sql,7,3,0,0,4,0
gsd/get-shit-done-main/.changeset/3251-non-family-aliases.md,.md,1008,utf-8-sig,6,renderer;data_feed;verification,14,9,0,0,0,5
gsd/get-shit-done-main/.changeset/3262-extract-scan-phase-plans.md,.md,776,utf-8-sig,6,ui;visualization,6,6,0,0,0,0
gsd/get-shit-done-main/.changeset/3271-sdk-adr-structure.md,.md,698,utf-8-sig,6,sql;verification,11,6,0,0,0,5
gsd/get-shit-done-main/.changeset/3298-phase-dir-prefix-drift-workflows.md,.md,807,utf-8-sig,6,ui;data_feed;security,9,9,0,0,0,0
gsd/get-shit-done-main/.changeset/3312-sdk-first-architecture-seams.md,.md,321,utf-8-sig,6,frontend;ui;data_feed,9,9,0,0,0,0
gsd/get-shit-done-main/.changeset/3346-codex-aot-toml-key.md,.md,945,utf-8-sig,6,frontend;ui;sql;visualization,20,12,0,0,8,0
gsd/get-shit-done-main/.changeset/3347-graphify-auto-update-hook.md,.md,1616,utf-8-sig,9,ui;visualization,32,6,8,10,0,8
gsd/get-shit-done-main/.changeset/3409-phase-remove-force-position.md,.md,322,utf-8-sig,6,sql,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/3450-shell-projection-merge-repair.md,.md,503,utf-8-sig,6,frontend;ui;data_feed;verification,16,12,0,4,0,0
gsd/get-shit-done-main/.changeset/3488-decimal-phase-depends-on.md,.md,901,utf-8-sig,6,frontend;ui;sql,22,9,8,0,0,5
gsd/get-shit-done-main/.changeset/3489-complete-phase-idempotent.md,.md,967,utf-8-sig,6,frontend;ui;sql;data_feed;kafka;performance,28,18,0,0,7,3
gsd/get-shit-done-main/.changeset/3491-nested-git-detection.md,.md,544,utf-8-sig,6,data_feed;performance,6,6,0,0,0,0
gsd/get-shit-done-main/.changeset/3493-extract-milestone-generic-heading.md,.md,862,utf-8-sig,6,ui;visualization,11,6,5,0,0,0
gsd/get-shit-done-main/.changeset/3517-phase-complete-state-staleness.md,.md,933,utf-8-sig,6,ui;sql;visualization,19,9,0,0,7,3
gsd/get-shit-done-main/.changeset/3537-phase-regex-fanout.md,.md,1037,utf-8-sig,6,frontend;ui;visualization,14,9,0,0,0,5
gsd/get-shit-done-main/.changeset/3541-installer-migration-prompt-user-resolution.md,.md,633,utf-8-sig,7,sql,18,3,0,4,8,3
gsd/get-shit-done-main/.changeset/3542-executor-git-stash-prohibition.md,.md,1007,utf-8-sig,6,ui;sql;verification,14,9,0,0,0,5
gsd/get-shit-done-main/.changeset/3544-workstream-inventory-builder.md,.md,444,utf-8-sig,6,ui;data_feed;verification,14,9,0,0,0,5
gsd/get-shit-done-main/.changeset/3562-codex-install-skill-surface.md,.md,916,utf-8-sig,7,backend;verification,6,6,0,0,0,0
gsd/get-shit-done-main/.changeset/3566-codex-hooks-canonical-feature-key.md,.md,866,utf-8-sig,7,frontend;backend;ui;security,16,12,0,4,0,0
gsd/get-shit-done-main/.changeset/3571-configuration-manifest-install-layout.md,.md,500,utf-8-sig,7,sql;performance,14,6,0,4,4,0
gsd/get-shit-done-main/.changeset/3577-adr-violations-and-validation-port.md,.md,4452,utf-8-sig,22,frontend;backend;ui;sql;data_feed;visualization;hosting_vercel_aws;verification;performance,74,28,12,15,10,9
gsd/get-shit-done-main/.changeset/3577-config-ensure-section-parity.md,.md,1040,utf-8-sig,6,frontend;ui;verification,21,9,0,8,4,0
gsd/get-shit-done-main/.changeset/3577-docker-test-fixup.md,.md,1789,utf-8-sig,12,sql;visualization;hosting_vercel_aws;verification,23,12,5,0,0,6
gsd/get-shit-done-main/.changeset/3589-planning-paths-workstream-validation.md,.md,750,utf-8-sig,6,sql;data_feed,18,6,5,4,0,3
gsd/get-shit-done-main/.changeset/3591-gsdtools-native-workstream.md,.md,705,utf-8-sig,6,sql;data_feed,6,6,0,0,0,0
gsd/get-shit-done-main/.changeset/3593-cli-negative-matrix-harness.md,.md,511,utf-8-sig,6,sql,15,3,5,7,0,0
gsd/get-shit-done-main/.changeset/3594-parser-adversarial-fixtures.md,.md,827,utf-8-sig,6,ui;visualization;verification,35,9,12,4,4,6
gsd/get-shit-done-main/.changeset/3595-fs-fault-injection-atomic-write.md,.md,826,utf-8-sig,6,verification;security,29,6,8,15,0,0
gsd/get-shit-done-main/.changeset/3597-test-suite-split-node-matrix.md,.md,1044,utf-8-sig,6,backend;ui;verification;security,28,12,0,10,0,6
gsd/get-shit-done-main/.changeset/3597-windows-argv-overflow.md,.md,690,utf-8-sig,6,ui;verification,15,6,5,4,0,0
gsd/get-shit-done-main/.changeset/3599-roadmap-get-phase-project-code-prefix.md,.md,584,utf-8-sig,6,frontend;ui;visualization,9,9,0,0,0,0
gsd/get-shit-done-main/.changeset/3600-milestone-phase-filter-project-code.md,.md,856,utf-8-sig,6,ui;sql;visualization;verification,16,12,0,4,0,0
gsd/get-shit-done-main/.changeset/3601-phase-remove-decimal-section-loss.md,.md,703,utf-8-sig,6,ui;visualization,17,6,0,4,0,7
gsd/get-shit-done-main/.changeset/3602-phase-remove-slugged-plan-refs.md,.md,632,utf-8-sig,6,visualization,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/3605-stale-agent-command-refs.md,.md,634,utf-8-sig,6,verification,7,3,0,4,0,0
gsd/get-shit-done-main/.changeset/3608-antigravity-update-runtime.md,.md,714,utf-8-sig,6,verification,16,3,10,0,0,3
gsd/get-shit-done-main/.changeset/3610-codex-install-bundled-hooks-blocker.md,.md,678,utf-8-sig,6,sql,10,3,0,0,7,0
gsd/get-shit-done-main/.changeset/3621-cherry-pick-test-fixtures.md,.md,720,utf-8-sig,6,verification,8,3,0,0,0,5
gsd/get-shit-done-main/.changeset/3628-bundled-hook-whitelist.md,.md,901,utf-8-sig,6,verification;security,20,6,5,4,0,5
gsd/get-shit-done-main/.changeset/3643-resolve-model-claude-runtime.md,.md,1092,utf-8-sig,6,sql,6,3,0,0,0,3
gsd/get-shit-done-main/.changeset/3653-graphify-hook-sdk-commit-visibility.md,.md,1077,utf-8-sig,6,sql;data_feed;visualization,16,9,0,4,0,3
gsd/get-shit-done-main/.changeset/3689-resume-glob-nomatch-fix.md,.md,533,utf-8-sig,6,uncategorized,8,0,8,0,0,0
gsd/get-shit-done-main/.changeset/adr-0002-command-contract-validation.md,.md,1312,utf-8-sig,12,ui;verification;performance,24,9,8,0,4,3
gsd/get-shit-done-main/.changeset/agile-birds-cheer.md,.md,296,utf-8-sig,6,visualization,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/blue-stones-topology.md,.md,300,utf-8-sig,6,sql,6,3,0,0,0,3
gsd/get-shit-done-main/.changeset/bold-elks-zip.md,.md,381,utf-8-sig,6,backend;ui;sql;visualization,12,12,0,0,0,0
gsd/get-shit-done-main/.changeset/bold-finches-rally.md,.md,191,utf-8-sig,6,frontend;ui;hosting_vercel_aws;verification;performance,35,15,10,7,0,3
gsd/get-shit-done-main/.changeset/brave-mice-build.md,.md,508,utf-8-sig,9,sql;visualization,17,6,0,11,0,0
gsd/get-shit-done-main/.changeset/brave-wolves-rally.md,.md,205,utf-8-sig,6,sql,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/bright-pumas-fold.md,.md,295,utf-8-sig,6,sql,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/bug-3446-resume-continue-here-discovery.md,.md,313,utf-8-sig,5,uncategorized,0,0,0,0,0,0
gsd/get-shit-done-main/.changeset/build-hooks-atomic-write.md,.md,1309,utf-8-sig,6,backend;ui;data_feed;verification,35,12,12,8,0,3
gsd/get-shit-done-main/.changeset/calm-birds-greet.md,.md,234,utf-8-sig,6,uncategorized,4,0,0,4,0,0
gsd/get-shit-done-main/.changeset/calm-herons-wake.md,.md,442,utf-8-sig,6,sql,10,3,0,4,0,3
gsd/get-shit-done-main/.changeset/calm-ibex-jump.md,.md,296,utf-8-sig,6,verification,7,3,0,0,4,0
gsd/get-shit-done-main/.changeset/calm-koalas-hop.md,.md,270,utf-8-sig,6,data_feed,8,3,0,0,0,5
gsd/get-shit-done-main/.changeset/calm-tigers-frolic.md,.md,742,utf-8-sig,6,sql;verification,27,6,14,4,0,3
gsd/get-shit-done-main/.changeset/careful-model-transport.md,.md,260,utf-8-sig,6,ui,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/clever-wasps-parade.md,.md,159,utf-8-sig,6,visualization,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/clever-zebras-snooze.md,.md,255,utf-8-sig,6,ui,8,3,0,0,0,5
gsd/get-shit-done-main/.changeset/codex-bare-node-fix.md,.md,509,utf-8-sig,6,backend;ui,15,6,5,4,0,0
gsd/get-shit-done-main/.changeset/codex-discuss-fallback.md,.md,536,utf-8-sig,6,ui,13,3,0,4,0,6
gsd/get-shit-done-main/.changeset/codex-windows-bash-runner.md,.md,208,utf-8-sig,6,uncategorized,5,0,5,0,0,0
gsd/get-shit-done-main/.changeset/codex-windows-hook-script-paths.md,.md,227,utf-8-sig,6,backend,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/cool-monkeys-smell.md,.md,280,utf-8-sig,7,sql,10,3,0,4,0,3
gsd/get-shit-done-main/.changeset/crisp-seams-align.md,.md,242,utf-8-sig,6,sql,15,3,0,7,0,5
gsd/get-shit-done-main/.changeset/curious-bears-march.md,.md,893,utf-8-sig,6,verification,8,3,5,0,0,0
gsd/get-shit-done-main/.changeset/curious-bears-zip.md,.md,973,utf-8-sig,6,ui;sql;data_feed,31,9,8,7,4,3
gsd/get-shit-done-main/.changeset/daring-badgers-munch.md,.md,181,utf-8-sig,6,uncategorized,3,0,0,0,0,3
gsd/get-shit-done-main/.changeset/disable-milestone-tags.md,.md,422,utf-8-sig,6,uncategorized,7,0,0,7,0,0
gsd/get-shit-done-main/.changeset/docs-1-40-0-audit.md,.md,698,utf-8-sig,6,frontend;ui,17,6,8,0,0,3
gsd/get-shit-done-main/.changeset/dynamic-routing.md,.md,666,utf-8-sig,6,verification,18,3,5,10,0,0
gsd/get-shit-done-main/.changeset/eager-badgers-purr.md,.md,337,utf-8-sig,6,uncategorized,10,0,0,7,0,3
gsd/get-shit-done-main/.changeset/eager-elks-purr.md,.md,276,utf-8-sig,6,verification,6,3,0,0,0,3
gsd/get-shit-done-main/.changeset/eager-foxes-zip.md,.md,152,utf-8-sig,6,verification,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/eager-hawks-rally.md,.md,647,utf-8-sig,6,renderer,13,3,5,0,0,5
gsd/get-shit-done-main/.changeset/eager-lynx-munch.md,.md,178,utf-8-sig,6,uncategorized,0,0,0,0,0,0
gsd/get-shit-done-main/.changeset/fair-hawks-play.md,.md,313,utf-8-sig,7,frontend;ui;renderer,12,9,0,0,0,3
gsd/get-shit-done-main/.changeset/feat-3408-skill-profiles.md,.md,850,utf-8-sig,6,ui,20,3,8,0,4,5
gsd/get-shit-done-main/.changeset/feat-3408-skill-surface.md,.md,651,utf-8-sig,6,uncategorized,3,0,0,0,0,3
gsd/get-shit-done-main/.changeset/fierce-birds-wake.md,.md,489,utf-8-sig,6,ui,22,3,0,10,4,5
gsd/get-shit-done-main/.changeset/fierce-geese-march.md,.md,1156,utf-8-sig,6,verification,6,3,0,0,0,3
gsd/get-shit-done-main/.changeset/fix-3054-doc-anchor-and-token-check.md,.md,279,utf-8-sig,5,verification,7,3,0,0,4,0
gsd/get-shit-done-main/.changeset/fix-3056-worktree-path-assertion.md,.md,306,utf-8-sig,5,verification,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/fix-3072-findings-probe-assertions.md,.md,304,utf-8-sig,5,verification,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/fix-3087-planner-directive-language.md,.md,814,utf-8-sig,6,backend;ui,17,6,5,0,0,6
gsd/get-shit-done-main/.changeset/fix-3088-milestone-state-fallback-sections.md,.md,311,utf-8-sig,5,uncategorized,5,0,5,0,0,0
gsd/get-shit-done-main/.changeset/fix-3094-progress-stale-assumptions.md,.md,282,utf-8-sig,5,verification,6,3,0,0,0,3
gsd/get-shit-done-main/.changeset/fix-3096-ai-integration-parallel-race.md,.md,801,utf-8-sig,6,renderer;verification,13,6,0,0,0,7
gsd/get-shit-done-main/.changeset/fix-3097-3099-executor-worktree-path.md,.md,1108,utf-8-sig,12,performance,6,3,0,0,0,3
gsd/get-shit-done-main/.changeset/fix-3120-secure-phase-empty-register.md,.md,697,utf-8-sig,6,ui;security,9,6,0,0,0,3
gsd/get-shit-done-main/.changeset/fix-3121-gsd-tools-commands-verb.md,.md,526,utf-8-sig,6,sql;data_feed;verification,14,9,0,0,0,5
gsd/get-shit-done-main/.changeset/fix-3126-global-skills-base-runtime.md,.md,806,utf-8-sig,6,sql,20,3,8,4,0,5
gsd/get-shit-done-main/.changeset/fix-3127-state-begin-phase-idempotent.md,.md,650,utf-8-sig,6,ui,16,3,0,0,7,6
gsd/get-shit-done-main/.changeset/fix-3128-roadmap-plan-count-slug.md,.md,712,utf-8-sig,6,visualization,6,3,0,0,0,3
gsd/get-shit-done-main/.changeset/fix-3129-validate-commit-bypass.md,.md,702,utf-8-sig,6,frontend;ui;sql;verification;security,15,15,0,0,0,0
gsd/get-shit-done-main/.changeset/fix-3130-update-npx-robust.md,.md,630,utf-8-sig,6,verification;performance,20,6,0,11,0,3
gsd/get-shit-done-main/.changeset/fix-3135-capture-backlog-workflow.md,.md,987,utf-8-sig,6,verification;performance,9,6,0,0,0,3
gsd/get-shit-done-main/.changeset/fix-3150-stats-json-decimal-gap-regression.md,.md,255,utf-8-sig,5,verification,9,3,0,0,0,6
gsd/get-shit-done-main/.changeset/fix-3153-statusline-percent-next-phases.md,.md,259,utf-8-sig,5,renderer,6,3,0,0,0,3
gsd/get-shit-done-main/.changeset/fix-3163-codex-agents-md.md,.md,328,utf-8-sig,6,uncategorized,0,0,0,0,0,0
gsd/get-shit-done-main/.changeset/fix-3196-workstream-milestone-op.md,.md,390,utf-8-sig,6,data_feed,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/fix-3197-gsd-tools-config-whitelist.md,.md,820,utf-8-sig,6,sql;data_feed,17,6,0,0,8,3
gsd/get-shit-done-main/.changeset/fix-3229-model-catalog-source-of-truth.md,.md,1119,utf-8-sig,16,visualization,12,3,5,4,0,0
gsd/get-shit-done-main/.changeset/fix-3321-verifier-probes.md,.md,153,utf-8-sig,6,uncategorized,0,0,0,0,0,0
gsd/get-shit-done-main/.changeset/fix-3339-human-needed-verification-pending.md,.md,339,utf-8-sig,6,verification,9,3,0,0,0,6
gsd/get-shit-done-main/.changeset/fix-3344-gemini-agent-tool.md,.md,163,utf-8-sig,6,security,11,3,8,0,0,0
gsd/get-shit-done-main/.changeset/fix-3355-phase-remove-roadmap-renumber.md,.md,327,utf-8-sig,6,visualization,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/fix-3357-codex-legacy-hooks-json.md,.md,298,utf-8-sig,6,uncategorized,9,0,5,0,4,0
gsd/get-shit-done-main/.changeset/fix-3358-sdk-init-progress-models.md,.md,366,utf-8-sig,6,sql,15,3,5,4,0,3
gsd/get-shit-done-main/.changeset/fix-3359-stale-sdk-path-version.md,.md,360,utf-8-sig,6,sql,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/fix-3360-codex-execute-worktrees.md,.md,371,utf-8-sig,6,visualization,7,3,0,4,0,0
gsd/get-shit-done-main/.changeset/fix-3362-windows-powershell-gemini.md,.md,438,utf-8-sig,7,backend,11,3,8,0,0,0
gsd/get-shit-done-main/.changeset/fix-3381-init-verify-work-ws.md,.md,257,utf-8-sig,7,data_feed;verification,6,6,0,0,0,0
gsd/get-shit-done-main/.changeset/fix-3384-worktree-merge-safety.md,.md,291,utf-8-sig,7,ui,11,3,0,8,0,0
gsd/get-shit-done-main/.changeset/fix-3406-detect-stale-sdk-shadow.md,.md,484,utf-8-sig,6,ui,13,3,0,7,0,3
gsd/get-shit-done-main/.changeset/fix-3509-path-spaces-test-suite.md,.md,223,utf-8-sig,6,ui;verification,6,6,0,0,0,0
gsd/get-shit-done-main/.changeset/fix-3579-graphify-hook-publish.md,.md,769,utf-8-sig,6,ui;visualization,6,6,0,0,0,0
gsd/get-shit-done-main/.changeset/fix-3588-npm-audit-clean.md,.md,427,utf-8-sig,6,backend;verification;security,9,9,0,0,0,0
gsd/get-shit-done-main/.changeset/fix-3631-sdk-raw-flag-routers.md,.md,575,utf-8-sig,6,frontend;ui,9,6,0,0,0,3
gsd/get-shit-done-main/.changeset/fix-3632-lint-handsync-pair-fanout.md,.md,472,utf-8-sig,6,data_feed,6,3,0,0,0,3
gsd/get-shit-done-main/.changeset/fix-3677-agent-colon-namespace-leak.md,.md,919,utf-8-sig,6,data_feed,13,3,5,0,0,5
gsd/get-shit-done-main/.changeset/fix-3678-commit-docs-respect.md,.md,617,utf-8-sig,6,verification,6,3,0,0,0,3
gsd/get-shit-done-main/.changeset/fix-canary-2-release-gates.md,.md,1226,utf-8-sig,9,verification,12,3,5,4,0,0
gsd/get-shit-done-main/.changeset/gallant-badgers-bark.md,.md,301,utf-8-sig,6,backend,7,3,0,4,0,0
gsd/get-shit-done-main/.changeset/gallant-ravens-travel.md,.md,211,utf-8-sig,6,uncategorized,0,0,0,0,0,0
gsd/get-shit-done-main/.changeset/gemini-skip-local-when-global.md,.md,602,utf-8-sig,6,uncategorized,18,0,14,0,4,0
gsd/get-shit-done-main/.changeset/gentle-bears-wave.md,.md,337,utf-8-sig,6,ui,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/gentle-birds-caper.md,.md,337,utf-8-sig,6,sql,7,3,0,4,0,0
gsd/get-shit-done-main/.changeset/gentle-goats-fly.md,.md,242,utf-8-sig,6,sql,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/gentle-jays-zip.md,.md,245,utf-8-sig,6,sql,18,3,0,4,8,3
gsd/get-shit-done-main/.changeset/gentle-tigers-roar.md,.md,252,utf-8-sig,6,verification,13,3,0,10,0,0
gsd/get-shit-done-main/.changeset/graceful-geese-tumble.md,.md,282,utf-8-sig,6,sql;visualization,6,6,0,0,0,0
gsd/get-shit-done-main/.changeset/graceful-moles-wave.md,.md,464,utf-8-sig,6,ui,6,3,0,0,0,3
gsd/get-shit-done-main/.changeset/graceful-otters-wave.md,.md,546,utf-8-sig,6,verification;security;performance,14,9,0,0,0,5
gsd/get-shit-done-main/.changeset/graceful-sloths-wake.md,.md,272,utf-8-sig,6,frontend;sql,6,6,0,0,0,0
gsd/get-shit-done-main/.changeset/graceful-tigers-fly.md,.md,475,utf-8-sig,6,frontend;ui;verification,14,9,5,0,0,0
gsd/get-shit-done-main/.changeset/happy-jays-greet.md,.md,265,utf-8-sig,6,verification,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/happy-jays-wake.md,.md,481,utf-8-sig,6,hosting_vercel_aws;verification;performance,25,9,0,10,0,6
gsd/get-shit-done-main/.changeset/happy-tigers-travel.md,.md,171,utf-8-sig,6,sql;visualization;verification;performance,12,12,0,0,0,0
gsd/get-shit-done-main/.changeset/help-passthrough.md,.md,595,utf-8-sig,6,ui;sql;renderer,22,9,0,8,0,5
gsd/get-shit-done-main/.changeset/humble-goats-swim.md,.md,200,utf-8-sig,6,backend;visualization,9,6,0,0,0,3
gsd/get-shit-done-main/.changeset/humble-tunas-leap.md,.md,207,utf-8-sig,6,uncategorized,0,0,0,0,0,0
gsd/get-shit-done-main/.changeset/install-shell-path-probe.md,.md,697,utf-8-sig,6,backend;performance,9,6,0,0,0,3
gsd/get-shit-done-main/.changeset/issue-driven-orchestration.md,.md,510,utf-8-sig,6,verification,6,3,0,0,0,3
gsd/get-shit-done-main/.changeset/jolly-newts-roam.md,.md,265,utf-8-sig,6,verification,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/jolly-pumas-dance.md,.md,246,utf-8-sig,6,backend;ui,11,6,5,0,0,0
gsd/get-shit-done-main/.changeset/kind-foxes-click.md,.md,437,utf-8-sig,6,frontend;ui;sql,9,9,0,0,0,0
gsd/get-shit-done-main/.changeset/lively-foxes-roam.md,.md,603,utf-8-sig,6,frontend;ui,10,6,0,4,0,0
gsd/get-shit-done-main/.changeset/lively-goats-run.md,.md,203,utf-8-sig,6,backend;verification,6,6,0,0,0,0
gsd/get-shit-done-main/.changeset/lively-lemurs-glide.md,.md,465,utf-8-sig,6,frontend;data_feed,9,6,0,0,0,3
gsd/get-shit-done-main/.changeset/lively-moles-caper.md,.md,188,utf-8-sig,6,visualization,10,3,0,4,0,3
gsd/get-shit-done-main/.changeset/lively-otters-gather.md,.md,845,utf-8-sig,6,frontend;ui;renderer;data_feed;verification;performance,24,18,0,0,0,6
gsd/get-shit-done-main/.changeset/lucky-lynx-wave.md,.md,903,utf-8-sig,6,visualization,6,3,0,0,0,3
gsd/get-shit-done-main/.changeset/mcp-token-budget-docs.md,.md,853,utf-8-sig,6,frontend;backend;ui;sql,28,12,5,0,8,3
gsd/get-shit-done-main/.changeset/mellow-herons-greet.md,.md,1473,utf-8-sig,6,frontend;data_feed;verification;performance,19,12,0,4,0,3
gsd/get-shit-done-main/.changeset/mellow-lynx-forage.md,.md,441,utf-8-sig,6,sql,7,3,0,0,4,0
gsd/get-shit-done-main/.changeset/merry-foxes-climb.md,.md,281,utf-8-sig,6,security,3,3,0,0,0,0
gsd/get-shit-done-main/.changeset/merry-lynx-sing.md,.md,231,utf-8-sig,6,verification,8,3,5,0,0,0
gsd/get-shit-done-main/.changeset/merry-lynx-wander.md,.md,389,utf-8-sig,6,uncategorized,0,0,0,0,0,0
gsd/get-shit-done-main/.changeset/merry-moles-chatter.md,.md,202,utf-8-sig,6,sql;verification,13,6,0,7,0,0
gsd/get-shit-done-main/.changeset/merry-quails-roam.md,.md,180,utf-8-sig,6,sql,7,3,0,0,4,0
gsd/get-shit-done-main/.changeset/mvp-concept-cleanup-canary-prep.md,.md,629,utf-8-sig,6,renderer,3,3,0,0,0,0
